income,expenses,debts,savings,payment_history,credit_utilization,length_of_credit_history,new_credit_inquiries,credit_mix,credit_score,normalized_credit_score,risk_level,Disposable Income,DTI,Savings Rate,Expense Ratio,balance,credit_limit,utilization_ratio
46410,5708,16686,39033,8.130693763139453,0.35953458306399483,0.8410471881060116,7.130693763139454,2.3392664509169365,4.730809986002346,1850.9727461506452,High Risk,40702,35.95345830639948,84.10471881060117,12.299073475544063,22347,113207.46853649766,0.19739863711196237
72171,46424,5377,25209,1.5546053765293812,0.07450360948303335,0.3492954233694974,0.5546053765293814,4.688302027152687,1.096728683630654,851.6003879984298,High Risk,25747,7.450360948303334,34.929542336949744,64.32500588879189,19832,345580.57225218526,0.05738748527080892
27764,30436,15155,0,0.9122092259166776,0.5458507419680161,0.0,-0.08779077408332238,0.0,0.6154702968445775,719.2543316322589,High Risk,-2672,54.58507419680161,0.0,109.62397349085147,-15155,-4895.111052457935,3.09594610573551
38729,17070,6004,21058,2.2688342120679557,0.1550259495468512,0.5437269229776137,1.2688342120679554,3.5073284477015325,1.474105716184269,955.379071950674,High Risk,21659,15.50259495468512,54.37269229776137,44.07549898009243,15054,139712.09377081945,0.10775015672368521
72801,19827,15252,51448,3.6718111665910125,0.20950261672229778,0.7066935893737724,2.6718111665910125,3.3731969577760292,2.2716761334679245,1174.7109367036792,High Risk,52974,20.95026167222978,70.66935893737724,27.234516009395477,36196,252856.03029110935,0.14314865244988656
51966,39916,14969,10553,1.3018839563082474,0.28805372743717045,0.20307508755724896,0.3018839563082473,0.7049903133141826,0.8080093186221211,772.2025626210832,High Risk,12050,28.805372743717044,20.307508755724896,76.81176153638918,-4416,41832.47377914356,-0.10556392202178795
63272,36010,17016,25560,1.757067481255207,0.2689341256796055,0.4039701605765583,0.7570674812552068,1.5021156558533146,1.1125701512445672,855.9567915922559,High Risk,27262,26.89341256796055,40.39701605765583,56.913010494373495,8544,101370.54913023037,0.08428483492797849
80768,43867,19311,34969,1.841201814575877,0.2390922147385103,0.43295612123613314,0.8412018145758771,1.81083320387344,1.1682259347555706,871.2621320577819,High Risk,36901,23.90922147385103,43.29561212361332,54.31235142630745,15658,154337.94044844908,0.10145269500489401
39592,23172,20237,14396,1.7086138442948386,0.5111386138613861,0.3636088098605779,0.7086138442948386,0.7113702623906706,1.1150085926261686,856.6273629721964,High Risk,16420,51.113861386138616,36.36088098605779,58.526975146494244,-5841,32124.358353510896,-0.1818246433352227
48510,32965,6949,14850,1.4715607462460185,0.1432488146773861,0.30612244897959184,0.4715607462460185,2.136998129227227,0.9397952061978466,808.4436817044078,High Risk,15545,14.32488146773861,30.612244897959183,67.95506081220367,7901,108517.47733486834,0.07280854839279688
45913,34265,14708,10177,1.3399387129724207,0.3203450003267049,0.22165835384313812,0.33993871297242084,0.6919363611639924,0.8398324456753563,780.9539225607231,High Risk,11648,32.034500032670486,22.165835384313812,74.63027900594604,-4531,36360.79847701931,-0.12461222497255321
20681,36952,25054,0,0.5596720069279064,1.211450123301581,0.0,-0.4403279930720935,0.0,0.6212546408008228,720.8450262202263,High Risk,-16271,121.14501233015811,0.0,178.6760794932547,-25054,-13431.011056118785,1.865384511658645
45344,41272,15595,2512,1.0986625314983525,0.34392642907551163,0.05539872971065632,0.0986625314983524,0.16107726835524205,0.6710360574355752,734.5349157947833,High Risk,4072,34.39264290755116,5.539872971065632,91.0197600564573,-13083,11839.741455594742,-1.105007237621542
63215,22827,10843,39303,2.769308275288036,0.17152574547180258,0.6217353476231907,1.769308275288036,3.6247348519782348,1.7679875524111917,1036.1965769130777,High Risk,40388,17.152574547180258,62.17353476231907,36.11010045084237,28460,235463.19468781704,0.1208681468784664
58108,28858,14601,27789,2.0135837549379723,0.2512734907413781,0.4782301920561713,1.013583754937972,1.903225806451613,1.2758374219664959,900.8552910407863,High Risk,29250,25.12734907413781,47.82301920561713,49.66269704687823,13188,116407.02691596467,0.11329212977426648
59286,23898,13081,34079,2.480793371830279,0.2206423101575414,0.5748237357892251,1.4807933718302786,2.6052289580307315,1.5683728690343748,981.3025389844531,High Risk,35388,22.06423101575414,57.482373578922505,40.309685254528894,20998,160386.28300588642,0.1309214205009623
44367,29473,9117,13982,1.505343874054219,0.20549056731354384,0.3151441386616179,0.5053438740542191,1.5336185148623451,0.9477816405331627,810.6399511466196,High Risk,14894,20.549056731354383,31.51441386616179,66.43000428246218,4865,72480.21256992432,0.06712176782465361
40158,36984,19345,1239,1.085820895522388,0.4817221973205837,0.030853130135962945,0.08582089552238806,0.0640475575084001,0.6980058426225048,741.9516067211888,High Risk,3174,48.172219732058366,3.0853130135962945,92.09621993127148,-18106,6588.859757043165,-2.7479716775949865
69038,13459,17921,53786,5.129504420833643,0.25958167965468293,0.7790781888235464,4.129504420833643,3.0012834105239663,3.0770739247634618,1396.195329309952,High Risk,55579,25.95816796546829,77.90781888235465,19.495060691213535,35865,214109.87121254395,0.16750745678790915
42540,41093,8327,614,1.0352128099676343,0.1957451810061119,0.014433474377056887,0.03521280996763439,0.07373603938993635,0.583220749191235,710.3857060275897,High Risk,1447,19.57451810061119,1.4433474377056887,96.59849553361542,-7713,7392.263720427524,-1.0433881002765315
54411,18608,14533,34349,2.9240649183147034,0.2670967267648086,0.6312877910716583,1.9240649183147034,2.363517511869538,1.819669377803172,1050.4090788958724,High Risk,35803,26.70967267648086,63.12877910716583,34.198967120618995,19816,134045.07211174566,0.14783087276405463
52450,26926,12167,24307,1.9479313674515337,0.23197330791229742,0.46343183984747377,0.9479313674515338,1.997780882715542,1.2371864725925574,890.2262799629533,High Risk,25524,23.197330791229742,46.34318398474738,51.336510962821734,12140,110029.90055066984,0.11033364512048624
71925,42439,6992,28786,1.694785456773251,0.09721237400069517,0.40022245394508166,0.694785456773251,4.116990846681922,1.1571675011541007,868.2210628173777,High Risk,29486,9.721237400069517,40.02224539450817,59.00451859575947,21794,303315.2960526316,0.07185262426138339
64571,33280,7925,30498,1.940234375,0.12273311548527976,0.4723172941413328,0.940234375,3.8483280757097793,1.2935969740952062,905.7391678761817,High Risk,31291,12.273311548527976,47.23172941413328,51.540165089591305,22573,254951.56605678235,0.08853838534560161
30571,33395,8670,0,0.9154364425812247,0.28360210657158746,0.0,-0.08456355741877526,0.0,0.5385706753911498,698.1069357325662,High Risk,-2824,28.360210657158746,0.0,109.23751267541132,-8670,-9957.61291810842,0.8706906033908156
32186,18193,14707,12522,1.7691419776837245,0.4569377990430622,0.3890511402473125,0.7691419776837245,0.8514312912218671,1.1415861060247916,863.9361791568177,High Risk,13993,45.69377990430622,38.905114024731255,56.52457590256633,-2185,30623.424083769634,-0.07135061037012012
58683,19559,12710,37853,3.0003067641494963,0.21658742736397252,0.645042005350783,2.0003067641494963,2.9782061369000785,1.8785594558714969,1066.6038503646616,High Risk,39124,21.65874273639725,64.5042005350783,33.32992519128197,25143,180638.3707317073,0.1391896965088529
49034,39412,10204,8601,1.2441388409621434,0.20810050169270303,0.17540889994697556,0.2441388409621435,0.842904743237946,0.7563926401935847,758.0079760532358,High Risk,9622,20.8100501692703,17.540889994697554,80.37688134763633,-1603,46237.274402195224,-0.034668998567179685
43172,24108,13040,17760,1.7907748465239754,0.30204762345964975,0.41137774483461503,0.7907748465239754,1.361963190184049,1.1347763866187455,862.063506320155,High Risk,19064,30.204762345964976,41.137774483461506,55.841749281942,4720,63115.874846625775,0.07478308763793258
65234,25050,18737,38310,2.6041516966067864,0.28722751939172825,0.5872704417941564,1.6041516966067864,2.0446176015370656,1.62940961320752,998.0876436320681,High Risk,40184,28.722751939172824,58.72704417941564,38.40022074378391,19573,139903.02908683353,0.13990404730873723
52811,39639,16783,11493,1.3322989984611115,0.3177936414762076,0.21762511597962544,0.33229899846111155,0.6848000953345648,0.8341050579611644,779.3788909393202,High Risk,13172,31.779364147620758,21.762511597962543,75.05822650584159,-5290,41448.280521956745,-0.12762893739820363
50786,19500,20009,29285,2.6044102564102563,0.3939865317213405,0.5766352931910369,1.6044102564102565,1.4635913838772552,1.6314646990550097,998.6527922401276,High Risk,31286,39.398653172134054,57.66352931910369,38.39640845902414,9276,79408.80583737319,0.1168132413298969
61697,32692,13858,27619,1.8872201150128471,0.2246138385983111,0.4476554775758951,0.8872201150128471,1.9930004329629094,1.1997707842422942,879.936965666631,High Risk,29005,22.46138385983111,44.76554775758951,52.987989691557125,13761,129132.73812960024,0.1065647658318
44373,30429,23012,11642,1.4582470669427192,0.5186036553760169,0.2623667545579519,0.4582470669427191,0.5059099600208586,0.9591491568881387,813.7660181442382,High Risk,13944,51.860365537601695,26.23667545579519,68.57548509228585,-11370,26887.58525986442,-0.4228717413672771
73527,29973,16740,41880,2.4531077970173154,0.22767146762413806,0.5695866824431841,1.4531077970173156,2.5017921146953404,1.5495590026258503,976.1287257221088,High Risk,43554,22.767146762413805,56.95866824431841,40.76461707944021,25140,191301.9688172043,0.13141527060822958
38179,24815,12555,12108,1.5385452347370543,0.3288457005159905,0.31713769349642473,0.5385452347370542,0.9643966547192354,0.9747871913457812,818.0664776200898,High Risk,13364,32.88457005159905,31.713769349642472,64.99646402472563,-447,40639.12035045798,-0.010999253825998784
59853,24201,15464,34105,2.473162266022065,0.25836633084390087,0.5698127078007785,1.4731622660220651,2.2054449042938438,1.555002661560076,977.625731929021,High Risk,35652,25.836633084390087,56.98127078007785,40.43406345546589,18641,137990.11614071392,0.1350893855396936
71507,19216,8759,51415,3.7212218984179852,0.12249150432824758,0.7190205154740096,2.7212218984179852,5.869962324466263,2.39881966319908,1209.675407379747,High Risk,52291,12.249150432824758,71.90205154740096,26.872893562867972,42656,426894.9123187579,0.09992154689383886
29340,34826,13469,0,0.8424740136679493,0.45906612133606,0.0,-0.15752598633205075,0.0,0.5510805439181902,701.5471495775023,High Risk,-5486,45.906612133606004,0.0,118.69802317655078,-13469,-11950.348206993836,1.1270801291059775
44849,23318,17149,19816,1.9233639248649113,0.3823719592410087,0.44183816807509646,0.9233639248649113,1.1555192722607732,1.224521526868552,886.7434198888518,High Risk,21531,38.23719592410087,44.18381680750964,51.99224062966844,2667,56309.04536707681,0.04736361596283359
67133,39687,18058,25640,1.6915614684909417,0.26898842596040695,0.38192841076668704,0.6915614684909416,1.4198693100011075,1.0702416420348642,844.3164515595877,High Risk,27446,26.898842596040694,38.19284107666871,59.116976747650185,7582,102034.12991471923,0.07430846919885614
67358,27754,12949,38309,2.42696548245298,0.19224145610024052,0.5687371952848956,1.4269654824529798,2.958452390145957,1.5472997912149984,975.5074425841245,High Risk,39604,19.224145610024053,56.873719528489566,41.20371745004305,25360,206011.7562746158,0.12309977089945712
47427,19415,28669,25145,2.442801957249549,0.6044868956501571,0.5301832289624053,1.4428019572495494,0.8770797725766507,1.5717594567073723,982.2338505945274,High Risk,28012,60.44868956501571,53.018322896240534,40.93659729689839,-3524,46340.12780355087,-0.07604640226585584
38979,27621,14138,9944,1.411208862821766,0.36270812488776005,0.25511172682726596,0.41120886282176605,0.7033526665723582,0.895656118029644,796.3054324581522,High Risk,11358,36.270812488776,25.511172682726595,70.8612329716001,-4194,31314.434997878066,-0.13393184326283372
64339,25891,6608,37787,2.484994785832915,0.10270597926607501,0.5873109622468488,1.4849947858329149,5.718371670702179,1.6922086057477197,1015.3573665806229,High Risk,38448,10.2705979266075,58.731096224684876,40.24153312920624,31179,374350.16222760297,0.08328833040826447
67753,40091,21066,25555,1.6899802948292635,0.31092350154236714,0.3771788703083258,0.6899802948292634,1.2130921864615969,1.0711387089727173,844.5631449674972,High Risk,27662,31.092350154236716,37.71788703083258,59.17228757398196,4489,88967.22139941137,0.0504567854249037
32530,26309,18035,4417,1.2364590064236574,0.5544113126344913,0.13578235474946204,0.2364590064236573,0.2449126698087053,0.8221997162887403,776.1049219794036,High Risk,6221,55.44113126344913,13.578235474946204,80.8761143559791,-13618,11220.91100637649,-1.2136269499206722
31941,27237,16158,3088,1.1727062451811874,0.5058701981778905,0.09667825052440437,0.17270624518118735,0.19111276148038123,0.7659729574294797,760.642563293107,High Risk,4704,50.58701981778905,9.667825052440438,85.27284681130834,-13070,9298.828072781285,-1.4055534630495383
53378,44115,12675,7995,1.2099739317692395,0.23745737944471504,0.14978080857282025,0.20997393176923948,0.6307692307692307,0.7332394187022397,751.640840143116,High Risk,9263,23.745737944471504,14.978080857282025,82.64640863277005,-4680,39009.10564102564,-0.11997198918290687
59440,35082,16966,22661,1.6943161735362864,0.2854306864064603,0.3812415881561238,0.6943161735362864,1.3356713426853708,1.0724108273167765,844.9129775121136,High Risk,24358,28.54306864064603,38.12415881561238,59.02086137281292,5695,85337.70600023576,0.06673486160952424
45513,46627,23095,0,0.976108263452506,0.507437435458001,0.0,-0.023891736547493943,0.0,0.6390907755362786,725.7499632724766,High Risk,-1114,50.7437435458001,0.0,102.44765231911761,-23095,-2195.3445334487983,10.519988843718613
60189,42590,16008,15998,1.4132190655083352,0.26596221901011813,0.26579607569489444,0.4132190655083353,0.999375312343828,0.8836075249193006,792.9920693528077,High Risk,17599,26.596221901011813,26.579607569489443,70.76043795377893,-10,66171.05266116942,-0.0001511234837264152
39347,21128,7649,17454,1.8623154108292312,0.19439855643378148,0.44359163341550817,0.8623154108292314,2.281866910707282,1.1910455517631264,877.5375267348599,High Risk,18219,19.43985564337815,44.35916334155082,53.69659694512924,9805,93719.83174271147,0.10462033293996528
18279,39899,-2266,0,0.4581317827514474,-0.1239673942775863,0.0,-0.5418682172485526,-0.0,0.16478226223002015,595.3151221132555,High Risk,-21620,-12.396739427758629,0.0,218.27780513157174,2266,174400.69726390118,0.012993067318825649
43641,45253,16922,0,0.9643780522838264,0.38775463440342794,0.0,-0.03562194771617351,0.0,0.5967343190771329,714.1019377462115,High Risk,-1612,38.7754634403428,0.0,103.69377420315757,-16922,-4157.268171610921,4.0704614909273005
50948,45328,10070,4613,1.1239851747264384,0.197652508439978,0.09054329905001178,0.1239851747264384,0.45809334657398215,0.6594465958652348,731.3478138629396,High Risk,5620,19.7652508439978,9.054329905001177,88.96914501059904,-5457,28433.73982125124,-0.1919198823055089
45862,39880,14501,4531,1.15,0.3161876935153286,0.09879638916750251,0.15,0.31246120957175366,0.7028590074499363,743.2862270487325,High Risk,5982,31.618769351532862,9.87963891675025,86.95652173913044,-9970,18919.14240397214,-0.5269794891922144
32620,39675,10954,0,0.8221802142407058,0.3358062538320049,0.0,-0.17781978575929427,0.0,0.5029409939819897,688.3087733450471,High Risk,-7055,33.58062538320049,0.0,121.62783568362967,-10954,-21009.13821435092,0.5213921622219393
22765,26973,10595,0,0.8439921402884366,0.4654074236766967,0.0,-0.15600785971156342,0.0,0.5538179042616491,702.2999236719535,High Risk,-4208,46.540742367669665,0.0,118.48451570393148,-10595,-9041.540349221332,1.17181360595404
42288,21626,11173,19544,1.9554240266346066,0.2642120696178585,0.4621642073401438,0.9554240266346065,1.7492168620782242,1.2384240993723168,890.5666273273871,High Risk,20662,26.42120696178585,46.21642073401438,51.13980325387817,8371,78202.33205047884,0.10704284361490142
63464,26477,11625,35824,2.396948294746384,0.18317471322324466,0.5644774990545821,1.3969482947463836,3.0816344086021505,1.5338034464130503,971.7959477635889,High Risk,36987,18.317471322324465,56.44774990545821,41.71971511408042,24199,201921.9757419355,0.11984332022843966
68842,13352,18881,53601,5.155931695626124,0.27426570988640653,0.7786089886987595,4.155931695626124,2.8388856522429955,3.087847327042316,1399.1580149366368,High Risk,55490,27.426570988640652,77.86089886987595,19.39513668981145,34720,202322.0475610402,0.17160759501272366
67815,43427,17868,22601,1.561586110023718,0.26348153063481533,0.33327434933274347,0.5615861100237179,1.264886948735169,0.9844886020735223,820.7343655702186,High Risk,24388,26.348153063481533,33.32743493327435,64.03745484037455,4733,92560.56749496305,0.05113408580017144
37761,27167,8960,9698,1.3899584054183385,0.23728185164587803,0.2568258255872461,0.3899584054183384,1.0823660714285714,0.8654625646040026,788.0022052661008,High Risk,10594,23.728185164587803,25.682582558724608,71.9445989248166,738,44647.325223214284,0.016529545640424578
32694,42913,9641,0,0.7618670332999324,0.2948859117880957,0.0,-0.2381329667000676,0.0,0.45749264185139155,675.8104765091326,High Risk,-10219,29.48859117880957,0.0,131.25649966354683,-9641,-34654.08007468105,0.27820677909277136
57449,17685,16895,38074,3.2484591461690697,0.2940869292764017,0.6627443471600898,2.2484591461690697,2.2535661438295356,2.0038313510833947,1101.0536215479337,High Risk,39764,29.408692927640168,66.27443471600898,30.783825654058383,21179,135211.7215744303,0.15663582826538858
59526,40826,20262,16673,1.4580414441777299,0.3403890736820885,0.28009609246379735,0.45804144417772985,0.8228703977889645,0.9231926455382059,803.8779775230066,High Risk,18700,34.03890736820885,28.009609246379735,68.58515606625676,-3589,54937.1335504886,-0.06532921847299548
56002,25051,20185,28932,2.2355195401381183,0.36043355594443055,0.5166244062712047,1.2355195401381183,1.4333415902898192,1.4109953340009056,938.0237168502491,High Risk,30951,36.04335559444306,51.66244062712047,44.732330988178994,8747,85871.58295764182,0.10186140395612206
19789,17156,9985,1634,1.1534740032641642,0.5045732477639092,0.0825711253726818,0.15347400326416413,0.16364546820230347,0.7522220620718464,756.8610670697578,High Risk,2633,50.45732477639092,8.25711253726818,86.69462832886957,-8351,5218.27110665999,-1.600338470215118
36996,46271,19946,0,0.7995504743792008,0.5391393664179911,0.0,-0.2004495256207992,0.0,0.5514945708339578,701.6610069793384,High Risk,-9275,53.91393664179911,0.0,125.0702778678776,-19946,-17203.34402887797,1.1594257469081672
49554,41073,6118,7869,1.2064860127090788,0.12346127456915688,0.15879646446301005,0.20648601270907896,1.2862046420398823,0.7307955679090357,750.9687811749849,High Risk,8481,12.346127456915688,15.879646446301004,82.88533720789442,1751,68693.60477280157,0.025490000208771808
57308,32117,13985,23792,1.7843509667777189,0.24403224680672855,0.41516018705939833,0.784350966777719,1.7012513407222023,1.1311812915118138,861.0748551657488,High Risk,25191,24.403224680672857,41.516018705939835,56.04278634745585,9807,103228.16074365392,0.09500314574386037
61509,30339,17435,29426,2.0273904874913478,0.2834544538197662,0.4784015347347543,1.0273904874913478,1.6877545167765988,1.2823289835784764,902.640470484081,High Risk,31170,28.34544538197662,47.840153473475425,49.324489099156224,11991,109964.75652423287,0.10904402809601593
52163,34395,4605,17307,1.516586713185056,0.08828096543527021,0.3317868987596572,0.516586713185056,3.7583061889250815,1.0317009812045816,833.71776983126,High Risk,17768,8.828096543527021,33.17868987596572,65.93754193585491,12702,201266.4894679696,0.0631103569877759
54961,31946,25464,20468,1.7204344831903837,0.4633103473372027,0.3724095267553356,0.7204344831903837,0.8038014451775055,1.1126630948902807,855.9823510948272,High Risk,23015,46.33103473372027,37.24095267553356,58.124852167900876,-4996,49675.12625667609,-0.10057347361706126
51272,22077,21633,27031,2.322416995062735,0.42192619753471683,0.5272078327352161,1.322416995062735,1.2495261868441732,1.4691042991606496,954.0036822691787,High Risk,29195,42.19261975347168,52.72078327352161,43.058589483538775,5398,69194.56570979522,0.07801190663786269
60284,25879,18235,32581,2.3294563159318367,0.3024849047840223,0.540458496450136,1.3294563159318367,1.7867288182067453,1.4653287357530678,952.9654023320936,High Risk,34405,30.24849047840223,54.0458496450136,42.928471899674875,14346,113741.21305182342,0.12612842447410502
54692,49607,10174,4067,1.10250569476082,0.1860235500621663,0.07436188107949974,0.10250569476082004,0.3997444466286613,0.6396086075764839,725.892367083533,High Risk,5085,18.60235500621663,7.436188107949975,90.70247933884298,-6107,27335.248673088267,-0.2234111740864601
50986,56721,14659,0,0.8988910632746249,0.2875102969442592,0.0,-0.10110893672537508,0.0,0.5306431738843214,695.9268728181885,High Risk,-5735,28.751029694425924,0.0,111.24818577648767,-14659,-19947.111672010367,0.7348933640638006
45974,45626,18952,0,1.0076272300881077,0.41223300126158263,0.0,0.007627230088107658,0.0,0.627864876926934,722.6628411549068,High Risk,348,41.223300126158264,0.0,99.24305041980249,-18952,844.1827775432672,-22.450114482498602
51219,34782,9386,15498,1.4725720200103503,0.18325230871356332,0.3025830258302583,0.4725720200103502,1.651182612401449,0.92770773682286,805.1196276262865,High Risk,16437,18.325230871356332,30.25830258302583,67.90839336964798,6112,89696.00500745792,0.06814127339887444
57268,26622,14097,29236,2.151153181579145,0.24615841307536496,0.5105119787665013,1.1511531815791451,2.0739164361211606,1.3617287934738473,924.4754182053081,High Risk,30646,24.615841307536495,51.051197876650136,46.48669413983376,15139,124497.06519117542,0.1216012600518159
54012,22018,19551,30038,2.4530838404941413,0.3619751166407465,0.556135673554025,1.453083840494141,1.5363920004091862,1.5402218146398634,973.5609990259625,High Risk,31994,36.197511664074646,55.6135673554025,40.76501518181145,10487,88387.29108485501,0.11864827930898006
55712,22677,7527,32282,2.4567623583366407,0.13510554279149914,0.5794442848937392,1.4567623583366407,4.288826889863159,1.6141367329051342,993.8876015489119,High Risk,33035,13.510554279149915,57.94442848937392,40.703977599080986,24755,244512.54417430583,0.10124224948701563
70140,24467,16662,44006,2.866718437078514,0.2375534644995723,0.6274023381807813,1.866718437078514,2.6410995078622013,1.7927563889542424,1043.0080069624166,High Risk,45673,23.75534644995723,62.74023381807813,34.88309096093527,27344,192264.08714440043,0.1422210481745518
53977,51511,6226,1843,1.0478732697870359,0.11534542490319952,0.0341441725179243,0.04787326978703578,0.2960167041439126,0.5791491783128176,709.2660240360249,High Risk,2466,11.534542490319952,3.4144172517924303,95.4313874427997,-4383,21379.261484098937,-0.20501175886079623
40265,48062,10280,0,0.837772044442595,0.25530858065317275,0.0,-0.16222795555740502,0.0,0.4873671986393791,684.0259796258292,High Risk,-7797,25.530858065317275,0.0,119.36421209487148,-10280,-30539.514105058362,0.33661308312358806
63254,37462,12477,24544,1.6884843307885324,0.19725234767761723,0.38802289183292754,0.6884843307885323,1.9671395367476157,1.0750013522576516,845.6253718708542,High Risk,25792,19.725234767761723,38.80228918329276,59.224713061624556,12067,130756.36515187945,0.09228613831520655
29507,20393,17567,7357,1.4469180601186682,0.5953502558714882,0.2493306672992849,0.4469180601186682,0.4187966072750043,0.9702829069203927,816.827799403108,High Risk,9114,59.535025587148816,24.93306672992849,69.1124140034568,-10210,15308.63539591279,-0.6669438350282965
33778,38930,11496,0,0.8676599023889031,0.3403398661850909,0.0,-0.13234009761109683,0.0,0.529314906169424,695.5615991965917,High Risk,-5152,34.03398661850909,0.0,115.25253123334716,-11496,-15137.809324982603,0.7594229622794652
55037,27613,15627,25861,1.9931553978198675,0.28393626106074094,0.46988389628795174,0.9931553978198675,1.6548921738017535,1.2611493454380323,896.816069995459,High Risk,27424,28.393626106074095,46.988389628795176,50.17170267274742,10234,96585.05714468549,0.10595841947548215
57745,8469,11563,48119,6.818396504900225,0.20024244523335355,0.8333015845527751,5.818396504900225,4.161463288074029,4.051594134124108,1664.1883868841296,High Risk,49276,20.024244523335355,83.33015845527751,14.666204866222184,36556,246081.6933321802,0.14855229377284018
31324,32871,12346,0,0.9529372395120319,0.39413867960669136,0.0,-0.04706276048796812,0.0,0.592357085613625,712.8981985437468,High Risk,-1547,39.41386796066914,0.0,104.93870514621378,-12346,-3925.014417625142,3.1454661528275443
44257,21580,21253,20551,2.050834105653383,0.48021781865015706,0.46435592109722756,1.0508341056533828,0.9669693690302545,1.3168081642656433,912.1222451730519,High Risk,22677,48.021781865015704,46.435592109722755,48.76064803307951,-702,47222.321037030066,-0.014865851245420923
40908,21919,9248,18064,1.8663260185227428,0.2260682507089078,0.44157621981030604,0.8663260185227428,1.953287197231834,1.186121767242803,876.1834859917708,High Risk,18989,22.60682507089078,44.1576219810306,53.581206609954044,8816,83996.75735294117,0.10495643257937391
42699,27495,18795,13324,1.5529732678668848,0.44017424295650953,0.31204477856624274,0.5529732678668849,0.7089119446661346,1.0028376453036705,825.7803524585094,High Risk,15204,44.017424295650954,31.204477856624273,64.39260872619967,-5471,34540.867039106146,-0.15839208650454245
64153,25016,14994,37637,2.5644787336104895,0.23372250713138903,0.5866756036350599,1.5644787336104893,2.5101373882886486,1.6147544854031244,994.0574834858592,High Risk,39137,23.372250713138904,58.66756036350599,38.994279301045935,22643,167450.71101774042,0.13522188029169435
60597,29657,12122,29727,2.043261287385777,0.20004290641450898,0.49056884004158624,1.0432612873857774,2.452318099323544,1.305479368956866,909.0068264631382,High Risk,30940,20.004290641450897,49.056884004158626,48.94136673432678,17605,154666.81900676456,0.11382531892137784
49713,29176,8912,19645,1.7039004661365507,0.17926900408343893,0.39516826584595577,0.7039004661365506,2.204331238779174,1.0906593461236889,849.9313201840145,High Risk,20537,17.926900408343894,39.51682658459558,58.68887413754953,10733,114559.68144075405,0.09368915717132736
41810,11241,9268,29642,3.7194199804287873,0.22166945706768715,0.7089691461372877,2.7194199804287873,3.19831678895123,2.2929945804174294,1180.5735096147932,High Risk,30569,22.166945706768715,70.89691461372877,26.8859124611337,20374,137903.52719033233,0.147740963665709
29755,45202,11306,0,0.6582673333038361,0.379969752982692,0.0,-0.34173266669616387,0.0,0.42603795921191745,667.1604387832773,High Risk,-15447,37.9969752982692,0.0,151.9139640396572,-11306,-40653.235892446486,0.2781082428447152
71302,20166,14249,49711,3.5357532480412575,0.19984011668676896,0.6971894196516226,2.5357532480412575,3.4887360516527477,2.198772065976522,1154.6623181435436,High Risk,51136,19.984011668676896,69.71894196516226,28.282516619449666,35462,255884.55835497228,0.13858593198424204
58881,20476,18017,36603,2.875610470795077,0.30599004772337424,0.6216436541498955,1.8756104707950771,2.0315812843425656,1.7871262028864228,1041.4597057937663,High Risk,38405,30.599004772337423,62.164365414989554,34.77522460556037,18586,125510.61802741856,0.14808308884225058
39399,26714,13498,11335,1.4748446507449278,0.342597527856037,0.2876976573009467,0.47484465074492777,0.8397540376352052,0.9347012838783764,807.0428530665534,High Risk,12685,34.259752785603695,28.769765730094672,67.80375136424782,-2163,37025.953104163586,-0.05841848267659502
60793,28916,13833,30493,2.1024000553326876,0.22754264471238464,0.5015873538071818,1.1024000553326878,2.2043663702739824,1.334959877741111,917.1139663788055,High Risk,31877,22.754264471238464,50.15873538071818,47.564686723800435,16660,140092.42109448422,0.11892149389554625
48946,44589,14580,2899,1.0977146829935633,0.29787929555019815,0.059228537572018146,0.09771468299356344,0.19883401920438956,0.6589714190289406,731.2171402329586,High Risk,4357,29.787929555019815,5.922853757201815,91.0983532872962,-11681,14626.729903978054,-0.7986063923162415
45693,32694,17383,11260,1.3975958891539733,0.3804302628411354,0.24642724268487515,0.3975958891539732,0.64775930506817,0.889837507408922,794.7053145374535,High Risk,12999,38.04302628411354,24.642724268487516,71.5514411397807,-6123,34169.205948340335,-0.17919643813957012
56528,35664,18224,19041,1.585015702108569,0.3223889046136428,0.3368419190489669,0.5850157021085689,1.0448309920983319,1.004401049053619,826.2102884897453,High Risk,20864,32.23889046136428,33.684191904896686,63.090857628078126,817,64716.867427568046,0.012624220430854398
38877,32745,8065,5325,1.1872652313330279,0.2074491344496746,0.13697044525040514,0.18726523133302794,0.6602603843769373,0.7119406813119551,745.7836873607877,High Risk,6132,20.744913444967462,13.697044525040514,84.2271780229956,-2740,29559.05319280843,-0.09269579719375545
44843,32314,13589,11170,1.3877266819335272,0.30303503333853665,0.2490912740004014,0.3877266819335273,0.8219883729487085,0.8701687311124765,789.296401055931,High Risk,12529,30.303503333853666,24.90912740004014,72.0602992663292,-2419,41345.054602987715,-0.058507602014998814
51821,33097,21137,16610,1.5657310330241412,0.4078848343335713,0.3205264275100828,0.5657310330241412,0.7858258030941004,1.0048614513690624,826.3368991264921,High Risk,18724,40.78848343335713,32.05264275100828,63.867929989772485,-4527,45905.11444386621,-0.09861646256291803
42508,10672,8419,30994,3.983133433283358,0.19805683636021454,0.7291333396066623,2.983133433283358,3.681434849744625,2.4571255156618084,1225.7095168069973,High Risk,31836,19.805683636021453,72.91333396066622,25.1058624258963,22575,160741.73749851526,0.14044267749817324
